movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry
53,9/13/2024,Tanker_781,781,Tanker,563,503,475.4955435,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
599,1/9/2022,Cargo_300,300,Cargo,45,840,39.11984225,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
941,5/8/2021,Container_473,473,Container,563,155,37.09733231,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
659,10/26/2022,Passenger_557,557,Passenger,778,793,324.0230557,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
937,8/6/2021,Tanker_225,225,Tanker,45,855,387.3447241,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
56,11/10/2023,Container_342,342,Container,369,34,580.8443712,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
532,4/11/2022,Tanker_765,765,Tanker,197,676,932.8576495,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
781,7/4/2023,Tanker_739,739,Tanker,803,485,391.1769326,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
642,8/16/2022,Passenger_306,306,Passenger,705,638,48.09057839,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
881,3/21/2021,Tanker_622,622,Tanker,883,294,540.0436234,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
463,10/10/2024,Tanker_858,858,Tanker,395,220,357.9624478,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
683,1/9/2024,Cargo_194,194,Cargo,131,287,901.1035761,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
420,2/14/2023,Container_196,196,Container,369,153,431.4980689,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
872,7/9/2024,Cargo_761,761,Cargo,131,405,321.7974205,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
119,5/20/2024,Cargo_823,823,Cargo,895,873,723.8802567,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
254,3/8/2024,Passenger_923,923,Passenger,272,779,493.2529481,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
96,11/4/2024,Tanker_705,705,Tanker,215,179,555.0990798,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
702,9/20/2023,Tanker_179,179,Tanker,371,558,152.0674154,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
232,5/8/2022,Passenger_545,54,Passenger,733,73,375.1927073,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
317,10/15/2021,Container_515,51,Container,957,59,46.42406015,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
837,4/28/2024,Container_370,370,Container,737,626,754.8787996,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
360,3/11/2024,Container_343,343,Container,272,302,245.5816628,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
145,3/30/2021,Cargo_595,595,Cargo,224,705,120.5157609,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
20,11/3/2024,Cargo_80,80,Cargo,627,156,589.5120308,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
226,3/20/2021,Cargo_946,946,Cargo,778,119,579.4296547,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
915,12/18/2024,Passenger_374,374,Passenger,460,715,315.7975695,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
549,8/13/2022,Cargo_496,496,Cargo,598,207,962.3511779,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
995,11/9/2021,Cargo_17,17,Cargo,291,58,635.5213106,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
215,5/17/2022,Tanker_858,858,Tanker,291,789,926.3938866,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
351,4/20/2021,Passenger_643,643,Passenger,529,706,300.5956833,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
163,9/10/2022,Container_245,245,Container,198,930,551.8030593,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
398,6/15/2021,Container_42,42,Container,532,599,413.5207289,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
563,9/6/2022,Passenger_366,366,Passenger,374,476,413.2833518,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
808,6/18/2023,Tanker_658,658,Tanker,197,671,47.76732196,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
368,2/22/2022,Container_456,456,Container,272,792,219.6363877,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
772,7/19/2023,Cargo_701,701,Cargo,733,629,869.3254492,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
626,11/3/2024,Passenger_530,530,Passenger,131,319,849.8553013,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
292,9/5/2021,Tanker_933,933,Tanker,99,890,105.0980099,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
913,2/11/2024,Cargo_856,856,Cargo,529,703,18.14804769,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
434,12/23/2022,Passenger_897,89,Passenger,110,878,102.0457696,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
151,2/28/2024,Cargo_700,700,Cargo,350,557,638.8014006,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
963,8/21/2023,Cargo_245,245,Cargo,291,450,239.8229057,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
914,3/11/2023,Tanker_15,15,Tanker,761,844,762.6242121,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
49,11/28/2024,Tanker_471,471,Tanker,197,612,5.829144763,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
903,8/2/2023,Tanker_705,705,Tanker,529,776,715.7725853,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
948,3/14/2021,Passenger_313,313,Passenger,737,890,886.3907747,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
829,5/24/2024,Cargo_1000,1000,Cargo,131,284,44.80647448,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
255,9/3/2023,Container_342,34,Container,45,193,867.3949386,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
631,1/6/2023,Passenger_577,577,Passenger,598,149,917.8688113,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
538,3/17/2023,Container_928,928,Container,803,600,535.84015,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
620,2/5/2023,Cargo_634,634,Cargo,110,808,284.5287175,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
617,4/2/2024,Tanker_456_2,456,Tanker,778,977,562.8141491,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
639,7/24/2024,Cargo_328,328,Cargo,154,32,310.5866776,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
514,12/2/2024,Cargo_236,23,Cargo,812,1,933.2099162,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
691,1/25/2023,Tanker_858,858,Tanker,812,679,543.6317465,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
527,6/4/2022,Passenger_910,910,Passenger,748,269,798.7044344,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
16,8/19/2023,Passenger_463,463,Passenger,45,476,609.9702054,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
35,8/6/2022,Tanker_55,55,Tanker,169,78,288.4072468,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
959,9/20/2023,Container_526,526,Container,425,75,500.1297264,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
910,10/16/2022,Passenger_694,694,Passenger,425,528,879.8913314,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
586,10/30/2023,Tanker_173,173,Tanker,282,689,382.8729504,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
174,8/26/2023,Passenger_411,41,Passenger,490,887,341.3318362,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
782,8/2/2023,Tanker_143,14,Tanker,957,483,956.4304677,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
143,7/20/2022,Container_219,219,Container,99,646,334.0609726,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
377,1/13/2023,Passenger_268,268,Passenger,812,860,859.5010767,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
330,7/4/2021,Passenger_837,837,Passenger,224,432,178.2807202,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
12,5/3/2023,Container_174,174,Container,113,208,791.7249621,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
807,2/18/2023,Cargo_722,722,Cargo,705,826,615.3016503,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
510,9/4/2021,Container_766,766,Container,282,2,120.1965787,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
316,4/11/2021,Tanker_474,474,Tanker,328,276,63.9451656,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
507,10/13/2021,Passenger_94,94,Passenger,761,130,298.3072945,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
0,10/16/2022,Cargo_993,993,Cargo,705,644,657.4560108,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
437,11/20/2021,Cargo_316_2,31,Cargo,629,269,360.1137271,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
520,5/15/2022,Container_140_2,140,Container,291,344,271.1523573,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
340,5/25/2023,Cargo_995,995,Cargo,460,652,581.8640301,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
831,10/29/2021,Container_588,588,Container,272,296,952.5547849,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
250,11/20/2024,Tanker_195,195,Tanker,215,363,121.8527321,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
137,11/30/2021,Tanker_470,470,Tanker,369,499,644.5813118,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
528,4/22/2021,Tanker_663_2,663,Tanker,272,118,912.4021545,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
888,4/20/2023,Passenger_524,524,Passenger,369,936,541.1004596,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
375,5/17/2023,Tanker_917,91,Tanker,599,982,964.1862801,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
46,12/6/2024,Tanker_802,802,Tanker,113,713,597.8945795,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
970,5/30/2022,Passenger_358,358,Passenger,812,108,672.6020405,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
444,9/14/2023,Container_759,759,Container,812,472,791.2800286,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
173,11/7/2024,Container_727,727,Container,197,355,199.7235819,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
616,7/19/2023,Cargo_278,278,Cargo,113,166,560.1921057,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
319,9/8/2024,Passenger_914,914,Passenger,748,877,614.2634289,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
938,12/28/2022,Passenger_182,182,Passenger,425,415,120.147665,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
294,5/24/2024,Tanker_837,837,Tanker,629,653,455.5117982,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
550,9/13/2022,Container_262,262,Container,745,691,770.6783708,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
543,9/12/2023,Passenger_892,89,Passenger,745,320,40.7062329,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
242,11/4/2021,Cargo_595,595,Cargo,387,348,413.4920073,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
499,9/7/2023,Container_718,718,Container,599,971,145.7176438,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
109,8/16/2024,Passenger_306,306,Passenger,189,825,175.7485975,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
644,10/6/2023,Cargo_373,373,Cargo,598,501,512.5745146,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
759,1/12/2021,Container_600,600,Container,395,534,29.48181885,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
950,10/28/2024,Passenger_897,897,Passenger,350,8,424.9567212,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
326,5/7/2022,Container_518,518,Container,198,204,25.70516116,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
285,6/27/2022,Container_157,157,Container,371,6,925.5601041,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
549,3/23/2022,Container_964,964,Container,110,806,882.9539672,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
693,8/24/2021,Tanker_440,440,Tanker,930,941,211.6382263,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
993,5/30/2024,Container_53,53,Container,154,162,65.8043682,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
25,6/11/2022,Tanker_201,201,Tanker,189,281,250.6356559,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
238,7/29/2023,Tanker_777,777,Tanker,598,352,28.39191041,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
262,2/1/2024,Container_671,671,Container,189,812,734.7887964,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
255,6/16/2024,Passenger_633,633,Passenger,99,407,573.8944301,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
464,9/7/2023,Container_338,338,Container,778,43,543.8395625,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
873,10/30/2021,Cargo_749,749,Cargo,369,586,851.9722188,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
31,7/4/2021,Passenger_217,217,Passenger,563,147,809.3124588,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
816,9/23/2023,Cargo_50,50,Cargo,957,645,408.8815785,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
618,9/13/2023,Passenger_623,623,Passenger,705,857,610.336892,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
615,6/27/2023,Passenger_745,745,Passenger,99,67,441.8079332,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
678,11/8/2023,Cargo_410,410,Cargo,395,995,624.0096997,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
115,3/29/2024,Passenger_578,578,Passenger,705,663,151.5248547,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
747,2/4/2023,Container_600,600,Container,529,51,300.0802363,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
248,4/15/2024,Tanker_622,622,Tanker,113,220,251.8835918,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
517,8/4/2022,Cargo_446,446,Cargo,733,167,167.4670139,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
677,5/29/2023,Passenger_339,339,Passenger,930,884,413.8380882,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
604,10/20/2022,Tanker_246,24,Tanker,733,723,726.4993977,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
323,11/9/2022,Container_319,319,Container,387,373,396.0566728,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
396,7/12/2024,Cargo_193,193,Cargo,598,530,982.6356393,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
476,2/17/2022,Container_745,745,Container,197,348,302.0906776,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
41,4/15/2024,Tanker_808,808,Tanker,45,406,948.129782,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
726,4/9/2021,Tanker_607,607,Tanker,930,638,193.5536854,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
100,1/13/2023,Tanker_691,691,Tanker,374,194,320.7745861,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
459,11/3/2022,Tanker_506,506,Tanker,154,760,164.081469,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
655,2/17/2023,Tanker_434,434,Tanker,599,946,237.9101506,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
80,9/20/2023,Container_261,261,Container,708,975,157.1115704,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
996,1/11/2023,Tanker_470,470,Tanker,110,172,624.8273112,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
377,12/25/2021,Cargo_924,924,Cargo,728,412,200.6151505,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
15,1/24/2022,Container_229,229,Container,198,265,85.13215209,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
659,1/16/2024,Passenger_974,974,Passenger,599,635,266.4207288,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
558,9/27/2024,Tanker_820,820,Tanker,629,324,678.4000682,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
